,product,review_rating,review_text,word_count,Text,neg,neu,pos,compound,Sentiment
1533,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,good performance display better terms camera quality battery life overall okay,25,performance display better term life overall okay,0.0,0.51,0.49,0.5859,Positive
1534,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,good buy,4,buy,0.0,1.0,0.0,0.0,Positive
1535,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,very nice powerful,6,very nice powerful,0.0,0.139,0.861,0.7328,Positive
1536,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,above average product price range good focosing single specification total rounder,22,above average price range focosing single specification total rounder,0.0,1.0,0.0,0.0,Positive
1537,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,awesome midrange phone given specs 12 256 gb variant offers lightning speed,18,awesome midrange given spec 12 256 gb variant offer lightning speed,0.0,0.709,0.291,0.6249,Positive
1538,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,oneplus nord awesome great phone,8,nord awesome great,0.0,0.109,0.891,0.8481,Positive
1539,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,good instrument stable looks nice ui good operate overall good phone please buy,21,instrument stable look nice ui operate overall please buy,0.0,0.451,0.549,0.743,Positive
1540,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,it best performance i havent feel leg yet,13,it performance havent feel leg yet,0.0,1.0,0.0,0.0,Positive
1541,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,fingerprint reader sligt slow face recognition is fast other features best class best choice budget 30k,26,fingerprint reader sligt slow face recognition is fast other feature class choice budget 30k,0.0,1.0,0.0,0.0,Positive
1542,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,superb camera display user interface design very smooth touch response,12,superb display user interface design very smooth touch response,0.0,0.661,0.339,0.6249,Positive
1543,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,from beginning i huge oneplus fan talking oneplus nord best budget smartphone game,25,from beginning huge fan talking nord budget smartphone game,0.0,0.603,0.397,0.5574,Positive
1544,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,worthy money,5,worthy money,0.0,0.256,0.744,0.4404,Positive
1545,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,oneplus nord best phone range rs 30000,14,nord range r 30000,0.0,1.0,0.0,0.0,Positive
1546,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,i order 6 delivery 7 amazing delivery amazon thank u give best product mid range one plus,27,order 6 delivery 7 amazing delivery amazon thank u give mid range plus,0.0,0.556,0.444,0.7906,Positive
1547,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,all thing mark,8,all thing mark,0.0,1.0,0.0,0.0,Positive
1548,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,very good product i like,8,very like,0.0,0.264,0.736,0.4201,Positive
1549,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,nice one me also part one plus family,12,nice me also part plus family,0.0,0.641,0.359,0.4215,Positive
1550,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,good build quality display looks good camera needs improvement,11,build display look need improvement,0.0,0.571,0.429,0.4588,Positive
1551,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,good,3,,0.0,0.0,0.0,0.0,Positive
1552,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,this best phone get 30k,12,this get 30k,0.0,1.0,0.0,0.0,Positive
1553,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,its really nice one best android phone,10,it really nice android,0.0,0.492,0.508,0.4754,Positive
1554,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,the best mobile bit camara result poor,10,the mobile bit camara result poor,0.383,0.617,0.0,-0.4767,Negative
1555,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,all phone good i got invoice slip,14,all got invoice slip,0.0,1.0,0.0,0.0,Positive
1556,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,value for money very smooth in use,9,value for money very smooth in use,0.0,0.714,0.286,0.34,Positive
1557,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,awesomeeeeeee,3,awesomeeeeeee,0.0,1.0,0.0,0.0,Positive
1558,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,good,3,,0.0,0.0,0.0,0.0,Positive
1559,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,nice product,4,nice,0.0,0.0,1.0,0.4215,Positive
1560,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,nice,3,nice,0.0,0.0,1.0,0.4215,Positive
1561,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,i nothing say one plusbrand name enough overall good quality product oneplus,21,nothing say plusbrand name enough overall,0.0,1.0,0.0,0.0,Positive
1562,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,excellent mobile price range,8,excellent mobile price range,0.0,0.448,0.552,0.5719,Positive
1563,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,i love tinting issue noticing overall best,14,love tinting issue noticing overall,0.0,0.488,0.512,0.6369,Positive
1564,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,just amazing,5,just amazing,0.0,0.208,0.792,0.5859,Positive
1565,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,everything good,5,everything,0.0,1.0,0.0,0.0,Positive
1566,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,waste money 28k like quality,9,waste money 28k like,0.384,0.274,0.342,-0.0772,Negative
1567,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,design battery life great,7,design life great,0.0,0.328,0.672,0.6249,Positive
1568,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,i like colour glaze look i dont like free fire game supporting properly mobile,27,like colour glaze look dont like free fire game supporting properly mobile,0.25,0.364,0.386,0.3867,Positive
1569,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,pretty much everything ask pretty decent mobileonly battery backup satisfyingbut anyway good purchase,20,pretty much everything ask pretty decent mobileonly backup satisfyingbut anyway purchase,0.0,0.584,0.416,0.7506,Positive
1570,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,best rated phone,5,rated,0.0,1.0,0.0,0.0,Positive
1571,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,best phone 30000,8,30000,0.0,1.0,0.0,0.0,Positive
1572,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,excellent phone 30k budget back case provided phone doesnt protects rear cameraneed buy saperate case,23,excellent 30k budget back case provided doesnt protects rear cameraneed buy saperate case,0.118,0.66,0.222,0.4094,Positive
1573,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,oneplus oneplus device take place jst awesome camera superb,16,device take place jst awesome superb,0.0,0.328,0.672,0.8481,Positive
1574,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,superb phone good camera features many,10,superb feature many,0.0,0.328,0.672,0.6249,Positive
1575,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,nice phone uncle using phone satisfied,14,nice uncle using satisfied,0.0,0.263,0.737,0.6808,Positive
1576,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,the product fabulous great looks features packaging icing cake service provided amazon very satisfied,24,the fabulous great look feature packaging icing cake service provided amazon very satisfied,0.0,0.423,0.577,0.9061,Positive
1577,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,best mobile i ever used have using oneplus since 4 years never felt trouble usage worth money,26,mobile ever used have using since 4 year never felt trouble usage worth money,0.0,0.743,0.257,0.4867,Positive
1578,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,tinted display today i got mobile found purple tint low brightness dark mode,20,tinted display today got mobile found purple tint low brightness dark mode,0.143,0.68,0.177,0.128,Positive
1579,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,awesome product green tint issue speaker sounds loudly good performance camara quality best best,19,awesome green tint issue speaker sound loudly performance camara,0.0,0.661,0.339,0.6249,Positive
1580,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,very nice phonei love muchit never hangmust buycamera quality awesome,16,very nice phonei love muchit never hangmust buycamera awesome,0.195,0.356,0.448,0.6443,Positive
1581,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,excellent phone budget setback plastic body otherwise good,18,excellent budget setback plastic body otherwise,0.0,0.575,0.425,0.5719,Positive
1582,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,great product,4,great,0.0,0.0,1.0,0.6249,Positive
1583,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,good,3,,0.0,0.0,0.0,0.0,Positive
1584,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,awesome phone go itcamera superb btry backup averagechrge super fasst,16,awesome go itcamera superb btry backup averagechrge super fasst,0.0,0.331,0.669,0.9201,Positive
1585,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,amazing product oneplus,7,amazing,0.0,0.0,1.0,0.5859,Positive
1586,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,good mobile loving,6,mobile loving,0.0,0.204,0.796,0.5994,Positive
1587,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,good best phone,5,,0.0,0.0,0.0,0.0,Positive
1588,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,phone great,5,great,0.0,0.0,1.0,0.6249,Positive
1589,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,i got phone next day order i like phone much one month ago used phone issues till,28,got next day order like much month ago used issue till,0.0,0.8,0.2,0.3612,Positive
1590,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,camera awesome phone design awesome but fingerprint sometimes doesnt work also battery drains really fastley,20,awesome design awesome but fingerprint sometimes doesnt work also drain really fastley,0.0,0.662,0.338,0.6249,Positive
1591,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,good mobile camera upto mark,10,mobile upto mark,0.0,1.0,0.0,0.0,Positive
1592,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,this phone best device stolen 10 days,13,this device stolen 10 day,0.444,0.556,0.0,-0.4939,Negative
1593,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,best phone mid range 5g,9,mid range 5g,0.0,1.0,0.0,0.0,Positive
1594,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,just got phonewill let u know review,11,just got phonewill let u know review,0.0,1.0,0.0,0.0,Positive
1595,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,superb,3,superb,0.0,0.0,1.0,0.6249,Positive
1596,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,good mobile mobile os sup,9,mobile mobile o sup,0.0,1.0,0.0,0.0,Positive
1597,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,one plus one step plus brands compared price tech desgin,17,plus step plus brand compared price tech desgin,0.0,1.0,0.0,0.0,Positive
1598,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,in range think best phone really like phone camera good phone goodoverall value money,26,in range think really like goodoverall value money,0.0,0.524,0.476,0.6659,Positive
1599,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,good product laggy fill,8,laggy fill,0.0,1.0,0.0,0.0,Positive
1600,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,only one word pretty awesome,8,only word pretty awesome,0.0,0.215,0.785,0.8074,Positive
1601,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,its great mobile terms performance battry management could better it best mid ranger choice,25,it great mobile term performance battry management could better it mid ranger choice,0.0,0.611,0.389,0.7906,Positive
1602,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,os 55,4,o 55,0.0,1.0,0.0,0.0,Positive
1603,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,value money,5,value money,0.0,0.294,0.706,0.34,Positive
1604,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,everything good camera features,10,everything feature,0.0,1.0,0.0,0.0,Positive
1605,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,perfect expected oneplus best,8,perfect expected,0.0,0.213,0.787,0.5719,Positive
1606,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,the front camera advanced otherwise excellent product,14,the front advanced otherwise excellent,0.0,0.345,0.655,0.6908,Positive
1607,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,nice awesome phone 30k,8,nice awesome 30k,0.0,0.127,0.873,0.7845,Positive
1608,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,fingerprint reader som battery life quite good charging process fast camera quality fabulous,23,fingerprint reader som life quite charging process fast fabulous,0.0,0.702,0.298,0.5267,Positive
1609,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,best 5g phone,5,5g,0.0,1.0,0.0,0.0,Positive
1610,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,good product i happyi love camera,10,happyi love,0.0,0.192,0.808,0.6369,Positive
1611,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,its fantastic best mobile budget,9,it fantastic mobile budget,0.0,0.455,0.545,0.5574,Positive
1612,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,all things awesome,6,all thing awesome,0.0,0.328,0.672,0.6249,Positive
1613,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,camera good,4,,0.0,0.0,0.0,0.0,Positive
1614,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,fantastic mind blowing super nice phone waste product product super buy product nice,25,fantastic mind blowing super nice waste super buy nice,0.123,0.132,0.746,0.9349,Positive
1615,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,nice one,4,nice,0.0,0.0,1.0,0.4215,Positive
1616,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,feel good hold performance awesome,10,feel hold performance awesome,0.0,0.423,0.577,0.6249,Positive
1617,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,camera quality low camera quality look like low price mobiles,14,low look like low price mobile,0.433,0.309,0.258,-0.1779,Negative
1618,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,decent balanced phone,5,decent balanced,0.0,1.0,0.0,0.0,Positive
1619,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,cant write expression its amazing,10,cant write expression it amazing,0.0,0.513,0.487,0.5859,Positive
1620,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,worth moneycamera finger print reader nice l like much,16,worth moneycamera finger print reader nice l like much,0.0,0.329,0.671,0.8481,Positive
1621,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,im happy nord because beyond imagination good product cool price,23,im happy nord because beyond imagination cool price,0.0,0.5,0.5,0.7184,Positive
1622,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,after using 15 days excellent phone except battery back battery ba around 5000mah except battery everything good,22,after using 15 day excellent except back ba around 5000mah except everything,0.0,0.748,0.252,0.5719,Positive
1623,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,looks great performance best,12,look great performance,0.0,0.328,0.672,0.6249,Positive
1624,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,i love smooth,8,love smooth,0.0,0.192,0.808,0.6369,Positive
1625,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,good phone price range,8,price range,0.0,1.0,0.0,0.0,Positive
1626,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,good phone but one bug google search work mobile data it works wifi,25,but bug google search work mobile data it work wifi,0.0,1.0,0.0,0.0,Positive
1627,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,nice phone,4,nice,0.0,0.0,1.0,0.4215,Positive
1628,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,what beast performance phone,9,what beast performance,0.0,1.0,0.0,0.0,Positive
1629,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,finger print reader doesnt read one go multiple attempts log u otherwise overall phone awesome,24,finger print reader doesnt read go multiple attempt log u otherwise overall awesome,0.0,0.745,0.255,0.6249,Positive
1630,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,battery life amazing this comes reasonable price camera quality good overall great choice,23,life amazing this come reasonable price overall great choice,0.0,0.47,0.53,0.836,Positive
1631,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,its amazing mobile camara ultimate,9,it amazing mobile camara ultimate,0.0,0.513,0.487,0.5859,Positive
1632,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,its good phone 30k budget issue till also camera clarity good phone charge 75 half hour,29,it 30k budget issue till also clarity charge 75 half hour,0.0,0.787,0.213,0.4019,Positive
1633,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,finger print good camera quality also nicea bit improvement might helpful longer running battery,23,finger print also nicea bit improvement might helpful longer running,0.0,0.58,0.42,0.7003,Positive
